t_mono,t_wall,n_procs,client_rss_mb,workers_rss_mb,tree_rss_mb,tree_cpu_pct,sys_used_mb,sys_available_mb,swap_used_mb,net_recv_mb,net_sent_mb,disk_read_mb,workers
111530.3923,1788877831.5819,2,24.08,13.00,37.08,0.0,15053.5,40988.8,2374.5,7781.274,3244.525,70620.779,3199899:13
111530.5009,1788877831.6904,2,24.08,13.00,37.08,0.0,15051.5,40990.7,2374.5,7781.274,3244.525,70620.779,3199899:13
111530.6145,1788877831.8040,2,24.08,13.00,37.08,0.0,15051.5,40990.7,2374.5,7781.287,3244.526,70620.779,3199899:13
111530.7234,1788877831.9129,2,48.20,13.00,61.20,500.1,15052.0,40990.2,2374.5,7781.287,3244.526,70620.779,3199899:13
111530.8527,1788877832.0422,2,62.45,13.00,75.45,548.2,15040.4,41001.8,2374.5,7781.287,3244.526,70620.779,3199899:13
111530.9626,1788877832.1521,2,89.12,13.00,102.12,97.0,15026.5,41015.7,2374.5,7781.287,3244.526,70620.779,3199899:13
111531.0762,1788877832.2658,2,110.14,13.00,123.14,100.4,15028.3,41014.0,2374.5,7781.290,3244.526,70620.779,3199899:13
111531.1860,1788877832.3755,2,121.14,13.00,134.14,105.1,15035.6,41006.6,2374.5,7781.290,3244.527,70620.779,3199899:13
111531.3000,1788877832.4895,2,154.44,13.00,167.44,90.1,15043.0,40999.2,2374.5,7781.291,3244.527,70620.779,3199899:13
111531.4109,1788877832.6005,2,155.07,13.00,168.07,9.2,15043.0,40999.2,2374.5,7781.297,3244.529,70620.779,3199899:13
111531.5197,1788877832.7092,2,163.57,13.00,176.57,0.0,15043.0,40999.2,2374.5,7781.440,3244.531,70620.779,3199899:13
111531.6300,1788877832.8195,6,194.07,128.38,322.45,26.7,15096.0,40946.2,2374.5,7781.440,3244.531,70620.779,3199899:13;3199922:29;3199923:29;3199924:29;3199925:29
111531.7501,1788877832.9396,6,194.07,191.39,385.46,1114.7,15116.2,40926.0,2374.5,7781.440,3244.531,70620.779,3199899:13;3199922:44;3199923:45;3199924:45;3199925:44
111531.8842,1788877833.0738,6,194.07,289.24,483.31,364.8,15159.2,40883.0,2374.5,7781.440,3244.531,70620.779,3199899:13;3199922:69;3199923:70;3199924:69;3199925:69
111531.9938,1788877833.1834,6,194.07,369.88,563.95,418.6,15210.4,40831.9,2374.5,7781.443,3244.531,70620.779,3199899:13;3199922:89;3199923:90;3199924:89;3199925:89
111532.1040,1788877833.2936,6,195.69,393.00,588.70,291.6,15231.0,40811.2,2374.5,7781.444,3244.532,70620.779,3199899:13;3199922:95;3199923:95;3199924:95;3199925:95
111532.2134,1788877833.4030,6,196.57,393.00,589.57,18.3,15232.7,40809.5,2374.5,7781.451,3244.534,70620.779,3199899:13;3199922:95;3199923:95;3199924:95;3199925:95
111532.3232,1788877833.5128,6,197.69,393.00,590.70,9.0,15233.7,40808.5,2374.5,7781.451,3244.534,70620.779,3199899:13;3199922:95;3199923:95;3199924:95;3199925:95
111532.4334,1788877833.6230,6,197.69,393.00,590.70,9.0,15233.9,40808.3,2374.5,7781.464,3244.535,70620.779,3199899:13;3199922:95;3199923:95;3199924:95;3199925:95
111532.5447,1788877833.7342,6,197.69,393.00,590.70,0.0,15234.2,40808.1,2374.5,7781.464,3244.536,70620.779,3199899:13;3199922:95;3199923:95;3199924:95;3199925:95
111532.6556,1788877833.8452,6,197.69,393.00,590.70,0.0,15234.2,40808.1,2374.5,7781.465,3244.536,70620.779,3199899:13;3199922:95;3199923:95;3199924:95;3199925:95
111532.7648,1788877833.9543,6,197.69,393.00,590.70,9.1,15234.2,40808.1,2374.5,7781.465,3244.536,70620.779,3199899:13;3199922:95;3199923:95;3199924:95;3199925:95
111532.8747,1788877834.0642,6,197.69,393.00,590.70,0.0,15223.6,40818.6,2374.5,7781.477,3244.536,70620.779,3199899:13;3199922:95;3199923:95;3199924:95;3199925:95
111532.9856,1788877834.1751,6,197.82,393.00,590.82,9.1,15223.1,40819.1,2374.5,7781.477,3244.536,70620.779,3199899:13;3199922:95;3199923:95;3199924:95;3199925:95
111533.0955,1788877834.2851,6,197.82,393.00,590.82,0.0,15223.1,40819.1,2374.5,7781.477,3244.537,70620.779,3199899:13;3199922:95;3199923:95;3199924:95;3199925:95
111533.2065,1788877834.3960,6,197.82,393.00,590.82,9.1,15223.1,40819.1,2374.5,7781.477,3244.537,70620.779,3199899:13;3199922:95;3199923:95;3199924:95;3199925:95
111533.3160,1788877834.5056,6,197.82,393.00,590.82,0.0,15222.8,40819.4,2374.5,7781.490,3244.537,70620.779,3199899:13;3199922:95;3199923:95;3199924:95;3199925:95
111533.4261,1788877834.6156,6,197.82,393.00,590.82,0.0,15222.8,40819.4,2374.5,7781.490,3244.537,70620.779,3199899:13;3199922:95;3199923:95;3199924:95;3199925:95
111533.5360,1788877834.7256,6,219.90,393.00,612.90,36.4,15246.8,40795.4,2374.5,7781.615,3244.540,70620.779,3199899:13;3199922:95;3199923:95;3199924:95;3199925:95
111533.6460,1788877834.8355,6,222.79,393.00,615.79,100.2,15251.0,40791.2,2374.5,7781.615,3244.540,70620.779,3199899:13;3199922:95;3199923:95;3199924:95;3199925:95
111533.7559,1788877834.9455,6,226.41,393.00,619.42,106.8,15254.6,40787.6,2374.5,7781.619,3244.540,70620.779,3199899:13;3199922:95;3199923:95;3199924:95;3199925:95
111533.8688,1788877835.0583,6,227.16,393.00,620.17,8.7,15234.2,40808.0,2374.5,7781.619,3244.541,70620.779,3199899:13;3199922:95;3199923:95;3199924:95;3199925:95
111533.9826,1788877835.1722,6,227.16,393.00,620.17,0.0,15232.8,40809.5,2374.5,7781.619,3244.542,70620.779,3199899:13;3199922:95;3199923:95;3199924:95;3199925:95
