t_mono,t_wall,n_procs,client_rss_mb,workers_rss_mb,tree_rss_mb,tree_cpu_pct,sys_used_mb,sys_available_mb,swap_used_mb,workers
110797.9977,1788877099.1872,6,480.06,778.00,1258.06,18.2,15460.3,40581.9,2373.0,3183768:13;3183852:191;3183853:186;3183854:194;3183855:194
110798.1078,1788877099.2974,6,480.06,780.71,1260.77,73.5,15461.7,40580.5,2373.0,3183768:13;3183852:192;3183853:186;3183854:194;3183855:195
110798.2166,1788877099.4062,6,480.06,781.78,1261.84,27.0,15461.7,40580.5,2373.0,3183768:13;3183852:193;3183853:186;3183854:194;3183855:195
110798.3277,1788877099.5172,6,480.31,787.89,1268.20,165.8,15464.9,40577.3,2373.0,3183768:13;3183852:194;3183853:187;3183854:195;3183855:198
110798.4363,1788877099.6258,6,480.31,787.89,1268.20,45.0,15465.1,40577.2,2373.0,3183768:13;3183852:194;3183853:187;3183854:196;3183855:199
110798.5472,1788877099.7368,6,480.31,787.84,1268.15,82.9,15465.0,40577.2,2373.0,3183768:13;3183852:194;3183853:187;3183854:196;3183855:198
110798.6557,1788877099.8453,6,480.31,788.60,1268.91,18.2,15465.0,40577.2,2373.0,3183768:13;3183852:195;3183853:187;3183854:196;3183855:199
110798.7661,1788877099.9556,6,480.31,789.60,1269.91,0.0,15465.0,40577.2,2373.0,3183768:13;3183852:195;3183853:187;3183854:196;3183855:199
110798.8757,1788877100.0653,6,480.31,789.82,1270.12,54.1,15461.6,40580.6,2373.0,3183768:13;3183852:196;3183853:187;3183854:196;3183855:199
110798.9865,1788877100.1760,6,480.31,790.59,1270.90,64.3,15463.0,40579.2,2373.0,3183768:13;3183852:196;3183853:187;3183854:196;3183855:199
110799.0955,1788877100.2850,6,480.31,791.71,1272.02,45.5,15462.8,40579.4,2373.0,3183768:13;3183852:196;3183853:187;3183854:196;3183855:199
110799.2052,1788877100.3947,6,480.31,793.55,1273.86,146.8,15463.3,40578.9,2373.0,3183768:13;3183852:197;3183853:187;3183854:196;3183855:200
110799.3141,1788877100.5037,6,480.31,794.58,1274.89,26.8,15463.6,40578.6,2373.0,3183768:13;3183852:198;3183853:187;3183854:196;3183855:200
110799.4261,1788877100.6156,6,480.31,796.24,1276.55,110.4,15464.5,40577.7,2373.0,3183768:13;3183852:200;3183853:187;3183854:196;3183855:201
110799.5347,1788877100.7243,6,480.31,795.70,1276.01,36.4,15464.1,40578.1,2373.0,3183768:13;3183852:200;3183853:187;3183854:196;3183855:200
110799.6446,1788877100.8341,6,480.31,797.28,1277.59,117.6,15463.2,40579.0,2373.0,3183768:13;3183852:201;3183853:187;3183854:197;3183855:201
110799.7551,1788877100.9447,6,480.31,797.65,1277.96,18.4,15463.2,40579.0,2373.0,3183768:13;3183852:201;3183853:187;3183854:197;3183855:201
110799.8638,1788877101.0534,6,480.31,800.04,1280.34,100.2,15466.2,40576.0,2373.0,3183768:13;3183852:201;3183853:187;3183854:198;3183855:201
110799.9735,1788877101.1631,6,480.31,800.17,1280.48,44.6,15465.6,40576.6,2373.0,3183768:13;3183852:201;3183853:187;3183854:199;3183855:201
110800.0853,1788877101.2749,6,480.31,803.24,1283.55,100.7,15466.6,40575.6,2373.0,3183768:13;3183852:201;3183853:187;3183854:200;3183855:202
110800.1945,1788877101.3840,6,480.31,804.10,1284.41,9.1,15466.6,40575.6,2373.0,3183768:13;3183852:201;3183853:187;3183854:200;3183855:203
110800.3048,1788877101.4943,6,480.31,805.52,1285.83,91.0,15466.5,40575.7,2373.0,3183768:13;3183852:201;3183853:188;3183854:200;3183855:203
110800.4148,1788877101.6043,6,480.31,805.98,1286.29,45.0,15466.5,40575.7,2373.0,3183768:13;3183852:201;3183853:189;3183854:200;3183855:203
110800.5256,1788877101.7151,6,480.31,808.62,1288.93,137.7,15455.7,40586.5,2373.0,3183768:13;3183852:202;3183853:190;3183854:201;3183855:203
110800.6346,1788877101.8241,6,480.31,808.75,1289.06,9.2,15455.3,40586.9,2373.0,3183768:13;3183852:202;3183853:190;3183854:201;3183855:203
110800.7436,1788877101.9332,6,480.31,811.46,1291.77,81.6,15457.1,40585.1,2373.0,3183768:13;3183852:202;3183853:190;3183854:202;3183855:205
110800.8539,1788877102.0435,6,480.31,812.21,1292.52,18.3,15449.8,40592.4,2373.0,3183768:13;3183852:202;3183853:190;3183854:202;3183855:206
110800.9630,1788877102.1526,6,480.31,813.14,1293.45,101.1,15449.5,40592.7,2373.0,3183768:13;3183852:202;3183853:190;3183854:203;3183855:206
110801.0725,1788877102.2620,6,480.31,813.36,1293.67,9.0,15449.5,40592.7,2373.0,3183768:13;3183852:202;3183853:190;3183854:203;3183855:206
110801.1828,1788877102.3723,6,480.31,814.62,1294.93,54.6,15448.5,40593.8,2373.0,3183768:13;3183852:202;3183853:190;3183854:204;3183855:206
110801.2927,1788877102.4823,6,480.31,814.58,1294.89,9.0,15448.5,40593.8,2373.0,3183768:13;3183852:202;3183853:190;3183854:204;3183855:206
110801.4033,1788877102.5928,6,480.31,815.98,1296.29,46.0,15448.0,40594.2,2373.0,3183768:13;3183852:202;3183853:190;3183854:204;3183855:206
110801.5120,1788877102.7016,6,480.31,817.18,1297.49,72.8,15447.6,40594.6,2373.0,3183768:13;3183852:202;3183853:191;3183854:204;3183855:207
110801.6218,1788877102.8113,6,480.31,819.77,1300.08,138.0,15447.2,40595.0,2373.0,3183768:13;3183852:203;3183853:193;3183854:205;3183855:207
110801.7305,1788877102.9200,6,480.31,820.33,1300.64,27.3,15447.2,40595.0,2373.0,3183768:13;3183852:203;3183853:193;3183854:205;3183855:207
110801.8406,1788877103.0302,6,480.31,821.66,1301.97,36.4,15444.5,40597.7,2373.0,3183768:13;3183852:204;3183853:193;3183854:205;3183855:207
110801.9503,1788877103.1398,6,480.31,822.09,1302.39,17.9,15443.7,40598.5,2373.0,3183768:13;3183852:203;3183853:193;3183854:205;3183855:208
110802.0619,1788877103.2515,6,480.31,821.92,1302.23,109.9,15431.9,40610.4,2373.0,3183768:13;3183852:202;3183853:193;3183854:205;3183855:208
110802.1712,1788877103.3607,6,480.31,822.05,1302.36,8.9,15432.1,40610.1,2373.0,3183768:13;3183852:202;3183853:193;3183854:205;3183855:208
110802.2831,1788877103.4726,6,480.31,823.17,1303.48,45.6,15432.1,40610.1,2373.0,3183768:13;3183852:203;3183853:194;3183854:206;3183855:208
110802.3925,1788877103.5820,6,480.31,822.87,1303.18,18.2,15432.1,40610.1,2373.0,3183768:13;3183852:203;3183853:193;3183854:206;3183855:208
110802.5027,1788877103.6922,6,480.31,824.37,1304.68,73.1,15432.1,40610.1,2373.0,3183768:13;3183852:202;3183853:194;3183854:207;3183855:208
110802.6119,1788877103.8014,6,480.31,825.01,1305.32,9.0,15432.1,40610.1,2373.0,3183768:13;3183852:202;3183853:194;3183854:207;3183855:209
110802.7228,1788877103.9124,6,480.31,825.66,1305.96,53.8,15432.6,40609.7,2373.0,3183768:13;3183852:203;3183853:194;3183854:207;3183855:208
110802.8345,1788877104.0241,6,480.31,826.08,1306.39,35.6,15428.3,40613.9,2373.0,3183768:13;3183852:203;3183853:194;3183854:207;3183855:209
110802.9470,1788877104.1366,6,480.31,829.05,1309.36,99.1,15429.4,40612.8,2373.0,3183768:13;3183852:204;3183853:196;3183854:208;3183855:209
110803.0581,1788877104.2476,6,480.31,829.20,1309.51,18.4,15428.3,40613.9,2372.0,3183768:13;3183852:204;3183853:196;3183854:208;3183855:209
110803.1669,1788877104.3564,6,480.31,830.29,1310.59,73.7,15429.9,40612.3,2372.0,3183768:13;3183852:203;3183853:196;3183854:210;3183855:209
110803.2753,1788877104.4648,6,480.31,830.54,1310.84,0.0,15429.6,40612.7,2372.0,3183768:13;3183852:203;3183853:196;3183854:210;3183855:209
110803.3865,1788877104.5760,6,480.31,832.96,1313.27,101.0,15434.3,40607.9,2372.0,3183768:13;3183852:204;3183853:196;3183854:211;3183855:209
110803.4953,1788877104.6849,6,480.31,833.16,1313.47,9.1,15434.5,40607.7,2372.0,3183768:13;3183852:204;3183853:196;3183854:211;3183855:209
110803.6058,1788877104.7954,6,480.31,835.43,1315.73,92.0,15436.2,40606.0,2372.0,3183768:13;3183852:204;3183853:197;3183854:212;3183855:210
110803.7145,1788877104.9040,6,480.43,835.73,1316.16,36.3,15436.5,40605.8,2372.0,3183768:13;3183852:204;3183853:197;3183854:212;3183855:210
110803.8247,1788877105.0143,6,480.43,837.00,1317.43,82.5,15439.8,40602.4,2372.0,3183768:13;3183852:204;3183853:197;3183854:212;3183855:210
110803.9340,1788877105.1235,6,480.43,837.12,1317.55,0.0,15440.5,40601.7,2372.0,3183768:13;3183852:204;3183853:197;3183854:212;3183855:210
110804.0454,1788877105.2350,6,480.43,837.13,1317.57,9.0,15484.5,40557.7,2372.0,3183768:13;3183852:204;3183853:197;3183854:212;3183855:210
110804.1569,1788877105.3464,6,480.43,837.26,1317.69,0.0,15475.9,40566.3,2372.0,3183768:13;3183852:204;3183853:197;3183854:212;3183855:211
110804.2662,1788877105.4557,6,480.43,838.27,1318.70,54.6,15477.4,40564.9,2372.0,3183768:13;3183852:205;3183853:197;3183854:212;3183855:211
110804.3763,1788877105.5658,6,480.43,838.94,1319.37,27.3,15475.6,40566.6,2372.0,3183768:13;3183852:205;3183853:198;3183854:212;3183855:211
110804.4859,1788877105.6755,6,480.43,839.31,1319.75,54.8,15469.5,40572.7,2372.0,3183768:13;3183852:205;3183853:198;3183854:212;3183855:211
110804.5952,1788877105.7847,6,480.43,839.44,1319.87,9.1,15432.5,40609.8,2372.0,3183768:13;3183852:205;3183853:198;3183854:212;3183855:211
110804.7045,1788877105.8940,6,480.43,841.74,1322.17,82.7,15470.5,40571.7,2372.0,3183768:13;3183852:205;3183853:200;3183854:213;3183855:211
110804.8134,1788877106.0029,6,480.43,842.16,1322.59,9.0,15461.5,40580.7,2372.0,3183768:13;3183852:206;3183853:200;3183854:213;3183855:212
110804.9246,1788877106.1141,6,480.43,843.14,1323.58,64.4,15460.0,40582.2,2372.0,3183768:13;3183852:206;3183853:200;3183854:213;3183855:212
110805.0333,1788877106.2228,6,480.43,843.27,1323.70,0.0,15460.0,40582.2,2372.0,3183768:13;3183852:206;3183853:200;3183854:213;3183855:212
110805.1417,1788877106.3312,6,480.43,843.70,1324.14,27.3,15460.0,40582.2,2372.0,3183768:13;3183852:206;3183853:200;3183854:213;3183855:212
110805.2512,1788877106.4407,6,480.43,843.99,1324.42,18.2,15460.0,40582.2,2372.0,3183768:13;3183852:206;3183853:200;3183854:213;3183855:212
110805.3608,1788877106.5504,6,480.43,845.95,1326.38,73.7,15461.0,40581.3,2372.0,3183768:13;3183852:206;3183853:201;3183854:214;3183855:213
110805.4693,1788877106.6588,6,480.43,846.21,1326.64,9.1,15461.2,40581.0,2372.0,3183768:13;3183852:206;3183853:201;3183854:214;3183855:213
110805.5792,1788877106.7687,6,480.43,848.08,1328.52,73.6,15461.4,40580.8,2372.0,3183768:13;3183852:206;3183853:201;3183854:215;3183855:213
110805.6879,1788877106.8774,6,480.56,848.21,1328.77,0.0,15461.4,40580.8,2372.0,3183768:13;3183852:206;3183853:201;3183854:215;3183855:213
110805.7972,1788877106.9868,6,480.56,845.92,1326.48,100.2,15498.8,40543.4,2372.0,3183768:13;3183852:205;3183853:200;3183854:215;3183855:213
110805.9068,1788877107.0964,6,480.56,846.88,1327.44,17.8,15500.9,40541.3,2372.0,3183768:13;3183852:205;3183853:200;3183854:215;3183855:214
110806.0194,1788877107.2089,6,480.56,848.69,1329.25,110.0,15493.1,40549.1,2372.0,3183768:13;3183852:205;3183853:201;3183854:216;3183855:215
110806.1286,1788877107.3181,6,480.56,849.42,1329.98,9.1,15494.1,40548.2,2372.0,3183768:13;3183852:205;3183853:201;3183854:216;3183855:215
110806.2380,1788877107.4275,6,480.56,852.45,1333.01,146.8,15500.3,40541.9,2372.0,3183768:13;3183852:206;3183853:202;3183854:216;3183855:216
110806.3471,1788877107.5366,6,480.56,853.66,1334.22,9.1,15501.2,40541.0,2372.0,3183768:13;3183852:206;3183853:203;3183854:216;3183855:216
110806.4569,1788877107.6464,6,480.56,853.42,1333.98,90.7,15500.5,40541.7,2372.0,3183768:13;3183852:206;3183853:202;3183854:216;3183855:216
110806.5671,1788877107.7567,6,480.56,853.55,1334.11,0.0,15500.4,40541.8,2372.0,3183768:13;3183852:206;3183853:202;3183854:216;3183855:216
110806.6797,1788877107.8693,6,480.56,855.41,1335.97,128.3,15501.7,40540.5,2372.0,3183768:13;3183852:207;3183853:203;3183854:216;3183855:217
110806.7887,1788877107.9783,6,480.56,855.79,1336.34,9.1,15501.1,40541.1,2372.0,3183768:13;3183852:207;3183853:203;3183854:217;3183855:217
110806.8985,1788877108.0881,6,480.56,856.79,1337.34,55.0,15504.9,40537.3,2372.0,3183768:13;3183852:207;3183853:203;3183854:217;3183855:217
110807.0077,1788877108.1972,6,480.56,857.08,1337.64,0.0,15501.9,40540.3,2372.0,3183768:13;3183852:207;3183853:203;3183854:217;3183855:217
110807.1187,1788877108.3083,6,480.56,857.99,1338.55,92.0,15501.0,40541.3,2372.0,3183768:13;3183852:208;3183853:203;3183854:217;3183855:217
110807.2275,1788877108.4170,6,480.81,858.87,1339.68,17.8,15501.0,40541.3,2372.0,3183768:13;3183852:208;3183853:204;3183854:217;3183855:217
110807.3400,1788877108.5296,6,480.81,859.66,1340.46,54.6,15524.1,40518.1,2372.0,3183768:13;3183852:208;3183853:204;3183854:217;3183855:217
110807.4500,1788877108.6395,6,480.81,860.29,1341.10,27.0,15531.6,40510.6,2372.0,3183768:13;3183852:209;3183853:204;3183854:217;3183855:217
110807.5605,1788877108.7500,6,480.81,860.38,1341.18,9.2,15531.6,40510.6,2372.0,3183768:13;3183852:209;3183853:204;3183854:217;3183855:217
110807.6697,1788877108.8593,6,480.81,860.34,1341.15,18.4,15531.6,40510.6,2372.0,3183768:13;3183852:209;3183853:204;3183854:217;3183855:217
110807.7787,1788877108.9682,6,480.81,862.66,1343.47,82.8,15532.3,40509.9,2372.0,3183768:13;3183852:210;3183853:204;3183854:218;3183855:218
110807.8873,1788877109.0769,6,480.81,863.05,1343.86,9.0,15531.9,40510.3,2372.0,3183768:13;3183852:210;3183853:204;3183854:218;3183855:219
110807.9979,1788877109.1875,6,480.81,863.27,1344.08,46.0,15531.9,40510.3,2372.0,3183768:13;3183852:210;3183853:204;3183854:218;3183855:219
110808.1067,1788877109.2963,6,480.81,863.40,1344.21,18.2,15531.9,40510.3,2372.0,3183768:13;3183852:210;3183853:204;3183854:218;3183855:219
110808.2170,1788877109.4066,6,480.81,864.60,1345.41,55.2,15531.9,40510.3,2372.0,3183768:13;3183852:210;3183853:204;3183854:218;3183855:220
110808.3257,1788877109.5153,6,480.81,865.48,1346.29,9.2,15531.9,40510.3,2372.0,3183768:13;3183852:210;3183853:204;3183854:218;3183855:220
110808.4346,1788877109.6242,6,480.81,867.27,1348.08,91.6,15533.1,40509.1,2372.0,3183768:13;3183852:210;3183853:204;3183854:220;3183855:220
110808.5439,1788877109.7335,6,480.81,867.69,1348.50,8.7,15533.1,40509.1,2372.0,3183768:13;3183852:210;3183853:204;3183854:220;3183855:220
110808.6583,1788877109.8479,6,480.81,868.32,1349.12,91.7,15534.1,40508.2,2372.0,3183768:13;3183852:210;3183853:204;3183854:220;3183855:221
110808.7675,1788877109.9570,6,480.81,869.32,1350.12,18.2,15534.1,40508.2,2372.0,3183768:13;3183852:210;3183853:205;3183854:220;3183855:221
110808.8777,1788877110.0673,6,480.81,869.67,1350.48,45.4,15534.5,40507.7,2372.0,3183768:13;3183852:210;3183853:205;3183854:220;3183855:221
110808.9881,1788877110.1776,6,480.81,869.67,1350.48,8.9,15535.7,40506.5,2372.0,3183768:13;3183852:210;3183853:205;3183854:220;3183855:221
110809.0999,1788877110.2895,6,480.81,869.20,1350.01,64.4,15547.6,40494.7,2372.0,3183768:13;3183852:211;3183853:205;3183854:220;3183855:221
110809.2087,1788877110.3982,6,480.81,869.96,1350.77,64.2,15547.7,40494.5,2372.0,3183768:13;3183852:211;3183853:205;3183854:220;3183855:221
110809.3177,1788877110.5072,6,480.81,871.70,1352.50,165.6,15547.9,40494.3,2372.0,3183768:13;3183852:211;3183853:206;3183854:220;3183855:222
110809.4265,1788877110.6160,6,480.81,872.06,1352.87,18.0,15551.6,40490.6,2372.0,3183768:13;3183852:211;3183853:206;3183854:220;3183855:222
110809.5375,1788877110.7270,6,480.81,872.60,1353.41,45.3,15552.8,40489.4,2372.0,3183768:13;3183852:211;3183853:206;3183854:220;3183855:222
110809.6479,1788877110.8374,6,480.81,872.93,1353.73,0.0,15552.8,40489.4,2372.0,3183768:13;3183852:211;3183853:206;3183854:220;3183855:222
110809.7582,1788877110.9477,6,480.81,874.61,1355.42,100.4,15516.0,40526.2,2372.0,3183768:13;3183852:212;3183853:206;3183854:221;3183855:223
110809.8678,1788877111.0574,6,480.81,874.77,1355.58,18.3,15514.6,40527.6,2372.0,3183768:13;3183852:212;3183853:206;3183854:221;3183855:223
110809.9771,1788877111.1667,6,480.81,875.91,1356.71,81.9,15517.1,40525.1,2372.0,3183768:13;3183852:212;3183853:206;3183854:221;3183855:223
110810.0870,1788877111.2766,6,480.81,876.30,1357.11,27.3,15545.0,40497.3,2372.0,3183768:13;3183852:212;3183853:207;3183854:221;3183855:223
110810.1967,1788877111.3862,6,480.81,877.19,1358.00,91.6,15585.6,40456.7,2372.0,3183768:13;3183852:213;3183853:207;3183854:222;3183855:223
110810.3058,1788877111.4954,6,480.81,877.75,1358.55,0.0,15586.3,40455.9,2372.0,3183768:13;3183852:213;3183853:207;3183854:222;3183855:223
110810.4154,1788877111.6049,6,480.81,879.28,1360.09,55.0,15590.0,40452.2,2372.0,3183768:13;3183852:213;3183853:207;3183854:222;3183855:224
110810.5247,1788877111.7142,6,480.81,880.11,1360.92,0.0,15606.5,40435.8,2372.0,3183768:13;3183852:213;3183853:208;3183854:222;3183855:224
110810.6345,1788877111.8240,6,480.81,880.60,1361.41,99.1,15629.1,40413.1,2372.0,3183768:13;3183852:213;3183853:208;3183854:222;3183855:224
110810.7455,1788877111.9350,6,480.81,881.11,1361.92,18.0,15638.3,40403.9,2372.0,3183768:13;3183852:214;3183853:208;3183854:222;3183855:224
110810.8567,1788877112.0462,6,480.81,881.77,1362.57,54.8,15644.7,40397.5,2372.0,3183768:13;3183852:214;3183853:208;3183854:222;3183855:224
110810.9662,1788877112.1557,6,480.81,881.91,1362.71,0.0,15648.7,40393.5,2372.0,3183768:13;3183852:214;3183853:208;3183854:222;3183855:224
110811.0769,1788877112.2664,6,480.81,882.46,1363.27,45.8,15662.1,40380.1,2372.0,3183768:13;3183852:215;3183853:208;3183854:222;3183855:224
110811.1860,1788877112.3756,6,480.81,882.46,1363.27,9.1,15677.9,40364.3,2372.0,3183768:13;3183852:215;3183853:208;3183854:222;3183855:224
110811.2958,1788877112.4853,6,480.81,882.71,1363.52,9.1,15703.8,40338.4,2372.0,3183768:13;3183852:215;3183853:208;3183854:223;3183855:224
110811.4050,1788877112.5946,6,480.81,882.71,1363.52,9.2,15710.9,40331.3,2372.0,3183768:13;3183852:215;3183853:208;3183854:223;3183855:224
110811.5143,1788877112.7038,6,480.81,883.26,1364.07,45.6,15710.1,40332.1,2372.0,3183768:13;3183852:215;3183853:208;3183854:222;3183855:225
110811.6237,1788877112.8133,6,480.81,883.26,1364.07,0.0,15710.1,40332.1,2372.0,3183768:13;3183852:215;3183853:208;3183854:222;3183855:225
110811.7330,1788877112.9226,6,480.81,886.16,1366.97,72.8,15766.7,40275.6,2372.0,3183768:13;3183852:215;3183853:210;3183854:222;3183855:226
110811.8426,1788877113.0322,6,480.81,886.16,1366.97,0.0,15769.4,40272.8,2372.0,3183768:13;3183852:215;3183853:210;3183854:222;3183855:226
110811.9517,1788877113.1412,6,480.81,888.14,1368.95,90.8,15746.0,40296.2,2372.0,3183768:13;3183852:215;3183853:211;3183854:223;3183855:227
110812.0620,1788877113.2515,6,480.81,888.14,1368.95,0.0,15747.7,40294.6,2372.0,3183768:13;3183852:215;3183853:211;3183854:223;3183855:227
110812.1708,1788877113.3603,6,480.81,887.42,1368.23,100.9,15748.2,40294.0,2372.0,3183768:13;3183852:214;3183853:212;3183854:222;3183855:227
110812.2798,1788877113.4693,6,480.81,887.42,1368.23,0.0,15737.8,40304.5,2372.0,3183768:13;3183852:214;3183853:212;3183854:222;3183855:227
110812.3885,1788877113.5781,6,480.81,888.09,1368.90,27.6,15740.7,40301.6,2372.0,3183768:13;3183852:214;3183853:213;3183854:222;3183855:227
110812.4973,1788877113.6869,6,480.81,888.09,1368.90,0.0,15744.1,40298.1,2372.0,3183768:13;3183852:214;3183853:213;3183854:222;3183855:227
110812.6058,1788877113.7954,6,480.81,888.78,1369.59,55.2,15744.8,40297.4,2372.0,3183768:13;3183852:214;3183853:213;3183854:222;3183855:228
110812.7145,1788877113.9041,6,480.81,888.78,1369.59,9.2,15745.6,40296.7,2372.0,3183768:13;3183852:214;3183853:213;3183854:222;3183855:228
110812.8234,1788877114.0129,6,480.81,890.55,1371.36,64.2,15744.1,40298.1,2372.0,3183768:13;3183852:215;3183853:213;3183854:222;3183855:228
110812.9325,1788877114.1220,6,480.81,890.68,1371.48,9.2,15747.0,40295.2,2372.0,3183768:13;3183852:215;3183853:213;3183854:222;3183855:228
110813.0416,1788877114.2311,6,480.81,892.10,1372.91,82.2,15753.0,40289.2,2372.0,3183768:13;3183852:215;3183853:213;3183854:222;3183855:228
110813.1511,1788877114.3406,6,480.81,892.10,1372.91,0.0,15762.1,40280.1,2372.0,3183768:13;3183852:215;3183853:213;3183854:222;3183855:228
110813.2600,1788877114.4496,6,480.81,893.77,1374.57,54.8,15762.9,40279.3,2372.0,3183768:13;3183852:216;3183853:214;3183854:222;3183855:229
110813.3694,1788877114.5590,6,480.81,893.77,1374.57,0.0,15763.1,40279.1,2372.0,3183768:13;3183852:216;3183853:214;3183854:222;3183855:229
110813.4786,1788877114.6681,6,480.81,894.88,1375.68,54.8,15768.1,40274.2,2372.0,3183768:13;3183852:216;3183853:214;3183854:222;3183855:229
110813.5881,1788877114.7776,6,480.81,894.95,1375.75,27.6,15811.6,40230.7,2372.0,3183768:13;3183852:216;3183853:214;3183854:222;3183855:229
110813.6974,1788877114.8869,6,480.81,896.70,1377.51,108.2,15823.6,40218.6,2372.0,3183768:13;3183852:216;3183853:215;3183854:222;3183855:230
110813.8084,1788877114.9980,6,480.81,899.28,1380.09,45.8,15733.7,40308.5,2372.0,3183768:13;3183852:217;3183853:215;3183854:225;3183855:230
110813.9175,1788877115.1070,6,480.81,900.05,1380.86,54.6,15721.4,40320.8,2372.0,3183768:13;3183852:217;3183853:215;3183854:225;3183855:230
110814.0276,1788877115.2171,6,480.81,900.05,1380.86,9.2,15745.6,40296.6,2372.0,3183768:13;3183852:217;3183853:215;3183854:225;3183855:230
110814.1368,1788877115.3263,6,480.81,902.22,1383.03,82.8,15753.1,40289.1,2372.0,3183768:13;3183852:217;3183853:216;3183854:226;3183855:231
110814.2456,1788877115.4351,6,480.81,902.55,1383.36,18.4,15753.6,40288.6,2372.0,3183768:13;3183852:218;3183853:216;3183854:226;3183855:231
110814.3543,1788877115.5438,6,480.81,903.38,1384.19,108.9,15768.0,40274.3,2372.0,3183768:13;3183852:217;3183853:215;3183854:226;3183855:231
110814.4646,1788877115.6541,6,480.81,903.77,1384.58,0.0,15763.2,40279.0,2372.0,3183768:13;3183852:217;3183853:216;3183854:226;3183855:231
110814.5749,1788877115.7645,6,480.81,904.18,1384.98,18.2,15759.2,40283.0,2372.0,3183768:13;3183852:218;3183853:216;3183854:226;3183855:231
110814.6847,1788877115.8743,6,480.81,904.18,1384.98,9.1,15801.7,40240.5,2372.0,3183768:13;3183852:218;3183853:216;3183854:226;3183855:231
110814.7947,1788877115.9842,6,480.81,905.67,1386.48,100.1,15793.1,40249.1,2372.0,3183768:13;3183852:218;3183853:217;3183854:227;3183855:231
110814.9045,1788877116.0941,6,480.81,905.92,1386.73,9.1,15793.1,40249.1,2372.0,3183768:13;3183852:218;3183853:217;3183854:227;3183855:231
110815.0139,1788877116.2034,6,480.81,907.11,1387.92,73.1,15796.4,40245.8,2372.0,3183768:13;3183852:218;3183853:217;3183854:227;3183855:232
110815.1233,1788877116.3129,6,480.81,907.30,1388.11,9.1,15823.7,40218.5,2372.0,3183768:13;3183852:218;3183853:217;3183854:227;3183855:232
110815.2328,1788877116.4223,6,480.81,909.48,1390.29,72.2,15829.8,40212.4,2372.0,3183768:13;3183852:219;3183853:218;3183854:228;3183855:232
110815.3435,1788877116.5330,6,480.81,909.11,1389.92,18.2,15832.7,40209.5,2372.0,3183768:13;3183852:219;3183853:217;3183854:228;3183855:232
110815.4532,1788877116.6427,6,480.81,910.82,1391.63,72.3,15790.6,40251.7,2372.0,3183768:13;3183852:219;3183853:218;3183854:228;3183855:233
110815.5638,1788877116.7533,6,480.81,910.89,1391.70,9.1,15792.1,40250.1,2372.0,3183768:13;3183852:219;3183853:218;3183854:228;3183855:233
110815.6738,1788877116.8634,6,480.81,910.95,1391.76,91.0,15801.8,40240.5,2372.0,3183768:13;3183852:219;3183853:218;3183854:228;3183855:233
110815.7838,1788877116.9734,6,480.81,910.95,1391.76,9.1,15802.4,40239.8,2372.0,3183768:13;3183852:219;3183853:218;3183854:228;3183855:233
110815.8934,1788877117.0830,6,480.81,911.76,1392.57,109.2,15793.1,40249.2,2372.0,3183768:13;3183852:220;3183853:218;3183854:229;3183855:233
110816.0035,1788877117.1930,6,480.81,911.60,1392.41,27.1,15756.8,40285.4,2372.0,3183768:13;3183852:220;3183853:217;3183854:229;3183855:233
110816.1141,1788877117.3037,6,480.81,912.11,1392.92,18.4,15757.1,40285.2,2372.0,3183768:13;3183852:220;3183853:217;3183854:229;3183855:233
110816.2233,1788877117.4128,6,480.81,912.11,1392.92,9.1,15757.1,40285.2,2372.0,3183768:13;3183852:220;3183853:217;3183854:229;3183855:233
110816.3330,1788877117.5226,6,480.81,912.61,1393.41,63.7,15763.1,40279.1,2372.0,3183768:13;3183852:221;3183853:217;3183854:229;3183855:233
110816.4431,1788877117.6326,6,480.81,912.43,1393.24,18.2,15801.6,40240.6,2372.0,3183768:13;3183852:220;3183853:217;3183854:229;3183855:233
110816.5536,1788877117.7431,6,480.81,915.11,1395.92,73.1,15802.9,40239.4,2372.0,3183768:13;3183852:221;3183853:218;3183854:229;3183855:234
110816.6630,1788877117.8525,6,480.81,915.29,1396.10,18.4,15803.1,40239.1,2372.0,3183768:13;3183852:221;3183853:218;3183854:229;3183855:234
110816.7716,1788877117.9611,6,480.81,917.61,1398.42,109.0,15814.2,40228.0,2372.0,3183768:13;3183852:223;3183853:218;3183854:229;3183855:235
110816.8819,1788877118.0714,6,480.81,918.09,1398.89,27.0,15822.6,40219.7,2372.0,3183768:13;3183852:223;3183853:218;3183854:229;3183855:235
110816.9927,1788877118.1823,6,480.81,920.36,1401.17,73.1,15823.6,40218.7,2372.0,3183768:13;3183852:223;3183853:219;3183854:230;3183855:235
110817.1020,1788877118.2915,6,480.81,920.20,1401.00,9.1,15839.8,40202.4,2372.0,3183768:13;3183852:223;3183853:220;3183854:230;3183855:235
110817.2119,1788877118.4014,6,480.81,921.86,1402.67,73.0,15866.6,40175.6,2372.0,3183768:13;3183852:223;3183853:220;3183854:231;3183855:235
110817.3213,1788877118.5109,6,480.81,922.11,1402.92,18.0,15867.4,40174.8,2372.0,3183768:13;3183852:223;3183853:220;3183854:231;3183855:235
110817.4324,1788877118.6219,6,480.81,922.83,1403.64,45.1,15867.3,40174.9,2372.0,3183768:13;3183852:223;3183853:220;3183854:231;3183855:236
