t_mono,t_wall,n_procs,client_rss_mb,workers_rss_mb,tree_rss_mb,tree_cpu_pct,sys_used_mb,sys_available_mb,swap_used_mb,net_recv_mb,net_sent_mb,disk_read_mb,workers
621.9308,1788883486.9856,2,23.01,12.27,35.28,0.0,1038.6,62214.9,0.0,13780.531,1510.619,307.604,4799:12
622.0346,1788883487.0894,2,23.01,12.27,35.28,0.0,1046.4,62207.1,0.0,13780.532,1510.619,307.604,4799:12
622.1383,1788883487.1931,2,23.01,12.27,35.28,0.0,1046.4,62207.1,0.0,13780.532,1510.619,307.604,4799:12
622.2419,1788883487.2967,2,36.54,12.27,48.82,77.2,1053.9,62199.6,0.0,13780.532,1510.619,307.604,4799:12
622.3460,1788883487.4008,2,61.82,12.27,74.10,1390.7,1065.7,62187.8,0.0,13780.532,1510.619,307.604,4799:12
622.4526,1788883487.5074,2,73.29,12.27,85.56,106.2,1073.2,62180.3,0.0,13780.532,1510.619,307.604,4799:12
622.5562,1788883487.6110,2,97.73,12.27,110.01,106.2,1088.6,62164.9,0.0,13780.532,1510.619,307.604,4799:12
622.6597,1788883487.7145,2,116.21,12.27,128.48,86.9,1107.5,62146.0,0.0,13780.532,1510.619,307.604,4799:12
622.7633,1788883487.8181,2,121.30,12.27,133.57,106.2,1111.5,62142.0,0.0,13780.532,1510.619,307.604,4799:12
622.8668,1788883487.9216,2,171.45,12.27,183.72,96.6,1126.8,62126.6,0.0,13780.532,1510.619,307.604,4799:12
622.9703,1788883488.0251,2,178.18,12.27,190.45,58.0,1128.7,62124.8,0.0,13780.537,1510.621,307.604,4799:12
623.0738,1788883488.1286,2,183.83,12.27,196.10,0.0,1130.7,62122.8,0.0,13780.676,1510.622,307.604,4799:12
623.1774,1788883488.2322,6,232.43,107.93,340.36,38.6,1187.8,62065.6,0.0,13780.676,1510.622,307.604,4799:12;4822:24;4823:24;4824:24;4825:24
623.2920,1788883488.3468,6,232.43,221.85,454.28,878.1,1243.9,62009.6,0.0,13780.676,1510.622,307.604,4799:12;4822:49;4823:52;4824:52;4825:56
623.4160,1788883488.4708,6,232.43,300.01,532.44,950.3,1290.8,61962.7,0.0,13780.676,1510.622,307.604,4799:12;4822:68;4823:73;4824:72;4825:74
623.5199,1788883488.5747,6,232.43,368.93,601.36,394.8,1347.2,61906.2,0.0,13780.676,1510.622,307.604,4799:12;4822:86;4823:90;4824:89;4825:92
623.6238,1788883488.6786,6,232.43,408.80,641.23,394.9,1394.6,61858.9,0.0,13780.676,1510.622,307.604,4799:12;4822:98;4823:100;4824:99;4825:100
623.7276,1788883488.7824,6,233.59,426.86,660.45,144.1,1397.6,61855.9,0.0,13780.682,1510.624,307.604,4799:12;4822:103;4823:104;4824:103;4825:104
623.8316,1788883488.8865,6,235.07,426.86,661.93,9.6,1397.6,61855.9,0.0,13780.684,1510.625,307.604,4799:12;4822:103;4823:104;4824:103;4825:104
623.9356,1788883488.9904,6,236.46,426.86,663.32,19.2,1398.8,61854.7,0.0,13780.694,1510.625,307.604,4799:12;4822:103;4823:104;4824:103;4825:104
624.0395,1788883489.0944,6,237.34,426.86,664.20,9.6,1400.3,61853.2,0.0,13780.705,1510.626,307.604,4799:12;4822:103;4823:104;4824:103;4825:104
624.1436,1788883489.1984,6,238.19,426.86,665.05,9.6,1401.0,61852.5,0.0,13780.715,1510.627,307.604,4799:12;4822:103;4823:104;4824:103;4825:104
624.2475,1788883489.3023,6,239.01,426.86,665.87,9.6,1401.7,61851.7,0.0,13780.726,1510.628,307.604,4799:12;4822:103;4823:104;4824:103;4825:104
624.3514,1788883489.4062,6,239.87,426.86,666.73,9.6,1402.7,61850.8,0.0,13780.737,1510.629,307.604,4799:12;4822:103;4823:104;4824:103;4825:104
624.4553,1788883489.5101,6,240.72,426.86,667.58,19.2,1403.5,61850.0,0.0,13780.747,1510.629,307.604,4799:12;4822:103;4823:104;4824:103;4825:104
624.5592,1788883489.6140,6,242.37,426.86,669.23,19.2,1404.8,61848.6,0.0,13780.768,1510.630,307.604,4799:12;4822:103;4823:104;4824:103;4825:104
624.6631,1788883489.7179,6,243.22,426.86,670.08,19.3,1406.2,61847.3,0.0,13780.779,1510.632,307.604,4799:12;4822:103;4823:104;4824:103;4825:104
624.7670,1788883489.8218,6,244.07,426.86,670.93,9.6,1406.9,61846.6,0.0,13780.789,1510.633,307.604,4799:12;4822:103;4823:104;4824:103;4825:104
624.8707,1788883489.9255,6,244.89,426.86,671.75,9.7,1407.6,61845.8,0.0,13780.800,1510.633,307.604,4799:12;4822:103;4823:104;4824:103;4825:104
624.9743,1788883490.0291,6,245.73,426.86,672.59,9.7,1408.6,61844.8,0.0,13780.810,1510.634,307.604,4799:12;4822:103;4823:104;4824:103;4825:104
625.0776,1788883490.1324,6,246.56,426.86,673.42,19.4,1409.4,61844.1,0.0,13780.821,1510.635,307.604,4799:12;4822:103;4823:104;4824:103;4825:104
625.1808,1788883490.2356,6,247.40,426.86,674.26,9.7,1409.9,61843.6,0.0,13780.832,1510.636,307.604,4799:12;4822:103;4823:104;4824:103;4825:104
625.2840,1788883490.3388,6,249.01,426.86,675.87,29.1,1411.6,61841.8,0.0,13780.853,1510.637,307.604,4799:12;4822:103;4823:104;4824:103;4825:104
625.3872,1788883490.4420,6,249.06,426.86,675.92,38.6,1411.8,61841.6,0.0,13780.853,1510.638,307.604,4799:12;4822:103;4823:104;4824:103;4825:104
625.4908,1788883490.5456,6,249.88,426.86,676.74,9.7,1412.8,61840.7,0.0,13780.863,1510.638,307.604,4799:12;4822:103;4823:104;4824:103;4825:104
625.5942,1788883490.6490,6,251.48,426.86,678.34,9.6,1413.9,61839.5,0.0,13780.884,1510.639,307.604,4799:12;4822:103;4823:104;4824:103;4825:104
625.6980,1788883490.7528,6,252.36,426.88,679.23,28.8,1415.3,61838.2,0.0,13780.895,1510.641,307.604,4799:12;4822:103;4823:104;4824:103;4825:104
625.8022,1788883490.8570,6,253.20,426.88,680.08,9.6,1416.0,61837.5,0.0,13780.905,1510.641,307.604,4799:12;4822:103;4823:104;4824:103;4825:104
625.9062,1788883490.9610,6,254.02,426.88,680.89,9.6,1416.8,61836.7,0.0,13780.916,1510.642,307.604,4799:12;4822:103;4823:104;4824:103;4825:104
626.0100,1788883491.0648,6,254.86,426.88,681.74,19.2,1417.7,61835.7,0.0,13780.926,1510.643,307.604,4799:12;4822:103;4823:104;4824:103;4825:104
626.1140,1788883491.1688,6,255.70,426.88,682.58,19.2,1418.5,61835.0,0.0,13780.937,1510.644,307.604,4799:12;4822:103;4823:104;4824:103;4825:104
626.2180,1788883491.2728,6,256.54,426.88,683.41,9.6,1419.5,61834.0,0.0,13780.947,1510.645,307.604,4799:12;4822:103;4823:104;4824:103;4825:104
626.3219,1788883491.3767,6,257.36,426.88,684.23,9.6,1420.2,61833.3,0.0,13780.957,1510.646,307.604,4799:12;4822:103;4823:104;4824:103;4825:104
626.4258,1788883491.4806,6,258.19,426.88,685.06,9.6,1420.9,61832.5,0.0,13780.968,1510.646,307.604,4799:12;4822:103;4823:104;4824:103;4825:104
626.5297,1788883491.5845,6,259.02,426.88,685.89,19.3,1421.9,61831.6,0.0,13780.978,1510.647,307.604,4799:12;4822:103;4823:104;4824:103;4825:104
626.6336,1788883491.6884,6,259.86,426.88,686.73,9.6,1422.7,61830.8,0.0,13780.989,1510.648,307.604,4799:12;4822:103;4823:104;4824:103;4825:104
626.7374,1788883491.7922,6,260.66,426.88,687.55,9.6,1423.4,61830.1,0.0,13780.999,1510.649,307.604,4799:12;4822:103;4823:104;4824:104;4825:104
