t_mono,t_wall,n_procs,client_rss_mb,workers_rss_mb,tree_rss_mb,tree_cpu_pct,sys_used_mb,sys_available_mb,swap_used_mb,net_recv_mb,net_sent_mb,disk_read_mb,workers
256.2900,1788884439.3304,2,23.04,12.25,35.29,0.0,2637.5,60615.9,0.0,6372.497,233.251,306.224,2657:12
256.3936,1788884439.4341,2,23.04,12.25,35.29,0.0,2637.8,60615.7,0.0,6372.497,233.251,306.224,2657:12
256.4974,1788884439.5378,2,23.04,12.25,35.29,0.0,2637.8,60615.7,0.0,6372.497,233.251,306.224,2657:12
256.6009,1788884439.6413,2,36.53,12.25,48.77,77.2,2641.5,60612.0,0.0,6372.497,233.251,306.224,2657:12
256.7050,1788884439.7455,2,60.09,12.25,72.33,1334.0,2641.9,60611.6,0.0,6372.497,233.251,306.224,2657:12
256.8134,1788884439.8539,2,71.98,12.25,84.23,134.9,2641.9,60611.6,0.0,6372.497,233.251,306.224,2657:12
256.9169,1788884439.9574,2,96.01,12.25,108.26,106.2,2647.0,60606.5,0.0,6372.497,233.251,306.224,2657:12
257.0205,1788884440.0610,2,114.20,12.25,126.45,96.6,2664.8,60588.6,0.0,6372.497,233.251,306.224,2657:12
257.1240,1788884440.1645,2,119.94,12.25,132.18,96.6,2668.4,60585.1,0.0,6372.497,233.251,306.224,2657:12
257.2276,1788884440.2680,2,166.00,12.25,178.25,96.6,2665.2,60588.3,0.0,6372.497,233.251,306.224,2657:12
257.3311,1788884440.3716,2,193.37,12.25,205.62,77.3,2664.9,60588.6,0.0,6372.641,233.254,306.224,2657:12
257.4346,1788884440.4750,4,225.68,71.51,297.18,19.3,2656.8,60596.6,0.0,6372.641,233.254,306.224,2657:12;2680:30;2681:30
257.5390,1788884440.5795,4,225.68,119.70,345.38,761.0,2604.9,60648.6,0.0,6372.641,233.254,306.224,2657:12;2680:54;2681:54
257.6477,1788884440.6881,4,225.68,156.30,381.98,893.3,2603.9,60649.6,0.0,6372.641,233.254,306.224,2657:12;2680:72;2681:72
257.7516,1788884440.7920,4,225.68,188.06,413.74,202.2,2603.9,60649.6,0.0,6372.641,233.254,306.224,2657:12;2680:88;2681:88
257.8554,1788884440.8959,4,225.68,207.90,433.58,202.2,2611.3,60642.1,0.0,6372.641,233.254,306.224,2657:12;2680:98;2681:98
257.9593,1788884440.9997,4,226.91,216.74,443.65,76.8,2613.8,60639.7,0.0,6372.647,233.256,306.224,2657:12;2680:102;2681:102
258.0633,1788884441.1038,4,228.37,216.74,445.11,19.2,2600.5,60653.0,0.0,6372.648,233.257,306.224,2657:12;2680:102;2681:102
258.1673,1788884441.2078,4,230.74,216.74,447.48,9.4,2600.5,60653.0,0.0,6372.669,233.258,306.224,2657:12;2680:102;2681:102
258.2735,1788884441.3139,4,231.49,216.74,448.23,18.8,2597.9,60655.6,0.0,6372.680,233.259,306.224,2657:12;2680:102;2681:102
258.3798,1788884441.4202,4,231.49,216.74,448.23,9.6,2597.9,60655.6,0.0,6372.680,233.259,306.224,2657:12;2680:102;2681:102
258.4835,1788884441.5240,4,233.06,216.74,449.80,9.6,2597.9,60655.6,0.0,6372.701,233.260,306.224,2657:12;2680:102;2681:102
258.5876,1788884441.6280,4,234.02,216.74,450.75,19.3,2597.6,60655.8,0.0,6372.711,233.262,306.224,2657:12;2680:102;2681:102
258.6913,1788884441.7318,4,234.84,216.74,451.57,9.6,2597.6,60655.8,0.0,6372.722,233.262,306.224,2657:12;2680:102;2681:102
258.7950,1788884441.8355,4,235.70,216.74,452.44,9.7,2597.9,60655.6,0.0,6372.732,233.263,306.224,2657:12;2680:102;2681:102
258.8987,1788884441.9391,4,236.53,216.74,453.27,19.3,2598.4,60655.1,0.0,6372.743,233.264,306.224,2657:12;2680:102;2681:102
259.0026,1788884442.0431,4,237.37,216.74,454.11,9.6,2560.0,60693.5,0.0,6372.753,233.265,306.224,2657:12;2680:102;2681:102
259.1065,1788884442.1469,4,238.20,216.74,454.94,9.6,2560.7,60692.8,0.0,6372.764,233.266,306.224,2657:12;2680:102;2681:102
259.2102,1788884442.2507,4,239.04,216.74,455.79,9.6,2559.4,60694.1,0.0,6372.774,233.266,306.224,2657:12;2680:102;2681:102
259.3142,1788884442.3546,4,239.87,216.74,456.61,19.3,2560.1,60693.4,0.0,6372.785,233.267,306.224,2657:12;2680:102;2681:102
259.4179,1788884442.4583,4,240.71,216.74,457.45,9.6,2552.7,60700.7,0.0,6372.795,233.268,306.224,2657:12;2680:102;2681:102
259.5217,1788884442.5622,4,241.54,216.74,458.29,9.6,2553.7,60699.8,0.0,6372.806,233.269,306.224,2657:12;2680:102;2681:102
259.6255,1788884442.6660,4,242.37,216.74,459.11,48.2,2554.5,60699.0,0.0,6372.816,233.270,306.224,2657:12;2680:102;2681:102
259.7293,1788884442.7697,4,243.18,216.74,459.93,9.6,2555.4,60698.0,0.0,6372.827,233.270,306.224,2657:12;2680:102;2681:102
259.8331,1788884442.8736,4,244.00,216.74,460.74,19.3,2556.2,60697.3,0.0,6372.837,233.271,306.224,2657:12;2680:102;2681:102
259.9370,1788884442.9775,4,244.85,216.75,461.60,9.6,2549.0,60704.4,0.0,6372.848,233.272,306.224,2657:12;2680:102;2681:102
260.0408,1788884443.0813,4,245.66,216.75,462.42,28.8,2526.4,60727.1,0.0,6372.858,233.273,306.224,2657:12;2680:102;2681:102
260.1449,1788884443.1854,4,246.51,216.75,463.27,9.6,2527.1,60726.3,0.0,6372.869,233.273,306.224,2657:12;2680:102;2681:102
260.2487,1788884443.2892,4,247.34,216.75,464.09,19.3,2521.2,60732.3,0.0,6372.879,233.274,306.224,2657:12;2680:102;2681:102
260.3525,1788884443.3929,4,248.18,216.75,464.93,9.6,2498.6,60754.9,0.0,6372.889,233.275,306.224,2657:12;2680:102;2681:102
260.4562,1788884443.4966,4,249.01,216.75,465.76,19.3,2499.3,60754.2,0.0,6372.900,233.276,306.224,2657:12;2680:102;2681:102
260.5599,1788884443.6003,4,249.84,216.75,466.59,9.6,2500.3,60753.2,0.0,6372.910,233.277,306.224,2657:12;2680:102;2681:102
260.6636,1788884443.7040,4,250.98,216.75,467.74,19.2,2501.0,60752.4,0.0,6372.931,233.277,306.224,2657:12;2680:102;2681:102
260.7675,1788884443.8079,4,252.33,216.75,469.08,19.2,2502.8,60750.7,0.0,6372.941,233.279,306.224,2657:12;2680:102;2681:102
260.8714,1788884443.9119,4,253.16,216.75,469.91,19.2,2503.5,60750.0,0.0,6372.952,233.280,306.224,2657:12;2680:102;2681:102
260.9753,1788884444.0158,4,253.99,216.76,470.75,9.6,2504.0,60749.5,0.0,6372.962,233.281,306.224,2657:12;2680:102;2681:102
261.0793,1788884444.1198,4,254.82,216.76,471.58,9.6,2436.2,60817.3,0.0,6372.972,233.281,306.224,2657:12;2680:102;2681:102
261.1832,1788884444.2236,4,255.64,216.76,472.41,9.6,2429.0,60824.4,0.0,6372.983,233.282,306.224,2657:12;2680:102;2681:102
261.2869,1788884444.3274,4,256.48,216.76,473.24,9.6,2424.1,60829.4,0.0,6372.993,233.283,306.224,2657:12;2680:102;2681:102
261.3907,1788884444.4312,4,257.32,216.76,474.08,9.6,2417.0,60836.5,0.0,6373.003,233.284,306.224,2657:12;2680:102;2681:102
261.4944,1788884444.5348,4,258.14,216.76,474.90,19.3,2417.7,60835.8,0.0,6373.014,233.284,306.224,2657:12;2680:102;2681:102
261.5980,1788884444.6385,4,258.96,216.76,475.72,9.6,2418.7,60834.8,0.0,6373.024,233.285,306.224,2657:12;2680:102;2681:102
